Id,Article Type,Newspaper,City,State,Publication Date,Page,Headline,Sub Headline,Byline,Event,Location of research,Status,Contributor,User Comments,CM Comments,Page URL,Download File,State-Geo,City-Geo,Latitude,Longitude,Type
3223,News Article,The Pittsburgh Press,Pittsburgh,Pennsylvania,"Thursday, December 17, 1942",1,11 United Nations Condemn Nazi Persecution of Jews,,UP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Google Newspaper Archive (https://news.google.com/newspapers),Published,Mary Allred,Full article at https://news.google.com/newspapers?id=QncbAAAAIBAJ&sjid=ekwEAAAAIBAJ&pg=5398%2C780009.,,https://newspapers.ushmm.org/article/3223,https://newspapers.ushmm.org/manager/article/photo/3079/original,Pennsylvania,Pittsburgh,40.44062479999999,-79.9958864,None
3199,News Article,Pittsburgh Post-Gazette,Pittsburgh,Pennsylvania,"Friday, December 18, 1942",3,Policy of Extermination Condemned: Vengeance Pledged for Nazi-Slain Jews ,Allied Nations Resolve Those Responsible For Thousands of Murders 'Shall Not Escape',John A. Parris (UP),Allies Denounce Nazi Plan to “Exterminate” the Jews,Google Newspaper Archive (https://news.google.com/newspapers),Published,Mary Allred,,,https://newspapers.ushmm.org/article/3199,https://newspapers.ushmm.org/manager/article/photo/3055/original,Pennsylvania,Pittsburgh,40.44062479999999,-79.9958864,None
3114,News Article,The Milwaukee Journal,Milwaukee,Wisconsin,"Tuesday, December 22, 1942",6,"Slovakia to Pay Nazis $20,000,000 for Ousting Jews",,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Google Newspaper Archive (https://news.google.com/newspapers),Published,Mary Allred,,,https://newspapers.ushmm.org/article/3114,https://newspapers.ushmm.org/manager/article/photo/2968/original,Wisconsin,Milwaukee,43.0389025,-87.9064736,None
3086,News Article,Middlesboro Daily News,Middlesboro,Kentucky,"Thursday, December 17, 1942",1,Condemn Policy Toward Jews,,,Allies Denounce Nazi Plan to “Exterminate” the Jews,Google Newspaper Archive (https://news.google.com/newspapers),Published,Mary Allred,,,https://newspapers.ushmm.org/article/3086,https://newspapers.ushmm.org/manager/article/photo/2940/original,Kentucky,Middlesboro,36.6072567,-83.7142848,None
3080,News Article,Meriden Record,Meriden,Connecticut,"Friday, December 18, 1942",3,Allies Condemn Nazi Plan To Wipe Out Jews,,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Google Newspaper Archive (https://news.google.com/newspapers),Published,Mary Allred,,,https://newspapers.ushmm.org/article/3080,https://newspapers.ushmm.org/manager/article/photo/2934/original,Connecticut,Meriden,41.5381535,-72.80704349999999,None
2814,News Article,The Ludington Daily News,Ludington,Michigan,"Thursday, December 17, 1942",1,Promise Punishment for Axis Jew Killers,,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Google Newspaper Archive (https://news.google.com/newspapers),Published,Mary Allred,,,https://newspapers.ushmm.org/article/2814,https://newspapers.ushmm.org/manager/article/photo/2673/original,Michigan,Ludington,43.9552825,-86.4525831,None
2790,News Article,Lodi News-Sentinel,Lodi,California,"Friday, December 18, 1942",5,Jewish Policy Is Denounced,,UP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Google Newspaper Archive (https://news.google.com/newspapers),Published,Mary Allred,,,https://newspapers.ushmm.org/article/2790,https://newspapers.ushmm.org/manager/article/photo/2649/original,California,Lodi,38.1341477,-121.2722194,None
2789,News Article,Lodi News-Sentinel,Lodi,California,"Friday, December 18, 1942",5,Nazi Jewish Policy Scored,,UP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Google Newspaper Archive (https://news.google.com/newspapers),Published,Mary Allred,,,https://newspapers.ushmm.org/article/2789,https://newspapers.ushmm.org/manager/article/photo/2648/original,California,Lodi,38.1341477,-121.2722194,None
2766,News Article,Lewiston Morning Tribune,Lewiston,Idaho,"Friday, December 18, 1942",3,Jewish Slaughter By Germany Condemned,,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Google Newspaper Archive (https://news.google.com/newspapers),Published,Mary Allred,,,https://newspapers.ushmm.org/article/2766,https://newspapers.ushmm.org/manager/article/photo/2625/original,Idaho,Lewiston,46.4004089,-117.0011889,None
2838,News Article,Honolulu Star-Bulletin,Honolulu,Hawaii,"Thursday, December 17, 1942",1,U.S.  Condemns Nazis' Jew  Butchery Policy,,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Library of Congress,Published,Helena Zinkham,,,https://newspapers.ushmm.org/article/2838,https://newspapers.ushmm.org/manager/article/photo/2697/original,Hawaii,Honolulu,21.3098845,-157.8581401,None
2848,News Article,Honolulu Star-Bulletin,Honolulu,Hawaii,"Saturday, December 19, 1942",1,Wholesale Murder of Jews by Nazis Reported,,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Library of Congress,Published,Helena Zinkham,"Content of the news note mentions cannibalistic plan by Hitler, so seems related to Ally's condemning the slaughter.",,https://newspapers.ushmm.org/article/2848,https://newspapers.ushmm.org/manager/article/photo/2707/original,Hawaii,Honolulu,21.3098845,-157.8581401,None
2575,Editorial or Opinion Piece,Arizona Republic,Phoenix,Arizona,"Sunday, December 20, 1942",8,Nazi Policy Against Jews Indicates Retrogression Of German Kultur,,,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Lael Fuller,source: www.newspapers.com/image/116895856,,https://newspapers.ushmm.org/article/2575,https://newspapers.ushmm.org/manager/article/photo/2439/original,Arizona,Phoenix,33.4483771,-112.0740373,None
2576,News Article,Arizona Republic,Phoenix,Arizona,"Sunday, December 20, 1942",B2 (10th page of issue),Poland Transformed Into Vast Center For Murdering Jews,Allied Board Survey Tells Sordid Story,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Lael Fuller,source: www.newspapers.com/image/116895936,,https://newspapers.ushmm.org/article/2576,https://newspapers.ushmm.org/manager/article/photo/2440/original,Arizona,Phoenix,33.4483771,-112.0740373,None
2577,News Article,Arizona Republic,Phoenix,Arizona,"Friday, December 18, 1942",3,Hull Says Steps Are Taken To Punish Nazi Jew Killers,,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Newspapers.com (https://www.newspapers.com),Published,Lael Fuller,source: www.newspapers.com/image/116888650,,https://newspapers.ushmm.org/article/2577,https://newspapers.ushmm.org/manager/article/photo/2441/original,Arizona,Phoenix,33.4483771,-112.0740373,None
2489,News Article,Democrat and Chronicle,Rochester,New York,"Thursday, December 17, 1942",A1,Allies blast Rommel rear guard,,,Allies Denounce Nazi Plan to “Exterminate” the Jews,Central Library of Rochester and Monroe County,Published, ,,,https://newspapers.ushmm.org/article/2489,https://newspapers.ushmm.org/manager/article/photo/2355/original,New+York,Rochester,43.15657789999999,-77.6088465,None
2339,News Article,Lawrence Daily Journal-World,Lawrence,Kansas,"Thursday, December 17, 1942",1,U.S. Joins Protest,Nazi Policy of Extermination of Jews Will Bring Retribution,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Google Newspaper Archive (https://news.google.com/newspapers),Published,Mary Allred,Source: https://news.google.com/newspapers?id=qyNdAAAAIBAJ&sjid=uVoNAAAAIBAJ&pg=4479%2C5508188,,https://newspapers.ushmm.org/article/2339,https://newspapers.ushmm.org/manager/article/photo/2221/original,Kansas,Lawrence,38.9716689,-95.2352501,None
2385,News Article,Lewiston Evening Journal,Lewiston,Maine,"Thursday, December 17, 1942",8,U.S. Condemns Nazi Policy on Jews,,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Google Newspaper Archive (https://news.google.com/newspapers),Published,Mary Allred,Link to article: https://news.google.com/newspapers?nid=oQQVFBP0nzwC&dat=19421217&printsec=frontpage&hl=en,,https://newspapers.ushmm.org/article/2385,https://newspapers.ushmm.org/manager/article/photo/2257/original,Maine,Lewiston,44.100351,-70.21477639999999,None
2394,News Article,The Twin Falls Times-News/The Times-News/Times News (1942 to 1946),Twin Falls,Idaho,"Tuesday, September 15, 1942",1,Hull Blasts at Vichy's Action,,U.P.,Allies Denounce Nazi Plan to “Exterminate” the Jews,Idaho Online Historic Newspapers,Published,Alex Adams,"This article describes Secretary of State Cordell Hull's denunciation of Vichy France's action in sending laborers and Jewish refugees to Germany, the latter for extermination purposes.

I have no screen copy capability.  The link to this page is http://newspaper.twinfallspubliclibrary.org/file.php?url=files/Times-News_TF066/PDF/1942_09_15.pdf",,https://newspapers.ushmm.org/article/2394,,Idaho,Twin+Falls,42.5558381,-114.4700518,None
2202,News Article,Big Timber Pioneer,Big Timber,Montana,"Thursday, May 11, 1944",1,Special Commission Reports on Nazi Crimes in Pre-War Poland,,,Allies Denounce Nazi Plan to “Exterminate” the Jews,Montana Memory Project,Published,Alex Adams,"This article describes the account by a Soviet investigating commission of a mass murder of Jews in the Rovno region of Poland.  Graphic language is included.

I have no screen copy capability.  The link to this page is http://montananewspapers.org/lccn/sn84036123/1944-05-11/ed-1/seq-1",,https://newspapers.ushmm.org/article/2202,,Montana,Big+Timber,45.8343543,-109.9540644,None
1991,News Article,The Free Lance-Star,Fredericksburg,Virginia,"Thursday, December 17, 1942",A-1,United Nations Condemn Nazi Slaughter of Jews,,AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Central Rappahannock Regional Library,Published,Andrea Hoffman,"The Stephen Wise report hits Fredericksburg's front page.  The lead article and headline grabber on this day was about Rommel: ""Rommel's Columns Split; Darlan to Give Up Ships"" ",,https://newspapers.ushmm.org/article/1991,https://newspapers.ushmm.org/manager/article/photo/1894/original,Virginia,Fredericksburg,38.3031837,-77.4605399,None
1992,News Article,The Free Lance-Star,Fredericksburg,Virginia,"Saturday, December 19, 1942",A2,SOVIET TO AVENGE KILLING OF JEWS,"State 4,000,000 Held By Nazis Being Murdered In Masses",AP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Central Rappahannock Regional Library,Published,Andrea Hoffman,Link to article: https://news.google.com/newspapers?id=reRLAAAAIBAJ&sjid=54oDAAAAIBAJ&pg=1128%2C590374,,https://newspapers.ushmm.org/article/1992,https://newspapers.ushmm.org/manager/article/photo/1895/original,Virginia,Fredericksburg,38.3031837,-77.4605399,None
1813,News Article,Moorhead Daily News,Moorhead,Minnesota,"Thursday, December 17, 1942",1,Assail Germany's Policy on Jews,"United Nations Hits at ""Beastial"" Action",UP,Allies Denounce Nazi Plan to “Exterminate” the Jews,Find Newspaper Archive (https://newspaperarchive.com/),Published,Daniel Lee,,,https://newspapers.ushmm.org/article/1813,https://newspapers.ushmm.org/manager/article/photo/1736/original,Minnesota,Moorhead,46.8737648,-96.7678039,None
1816,News Article,San Juan Record,Monticello,Utah,"Thursday, December 31, 1942",2,HIGHLIGHTS . . . in the week's news,BESTIAL,,Allies Denounce Nazi Plan to “Exterminate” the Jews,Utah Digital Newspapers (https://newspapers.lib.utah.edu/search or https://digitalnewspapers.org/),Published,Carlos Gimeno,"""...the United States joined in a condemnation of Germany's 'bestial policy of cold - blooded extermination' of Jews""",,https://newspapers.ushmm.org/article/1816,https://newspapers.ushmm.org/manager/article/photo/1739/original,Utah,Monticello,37.8713829,-109.3428948,None
1817,News Article,Progressive Opinion,Salt Lake City,Utah,"Friday, December 25, 1942",2,HIGHLIGHTS . . . in the week's news,BESTIAL,,Allies Denounce Nazi Plan to “Exterminate” the Jews,Utah Digital Newspapers (https://newspapers.lib.utah.edu/search or https://digitalnewspapers.org/),Published,Carlos Gimeno,News article about U.S. condemning German policy of extermination of Jews.,,https://newspapers.ushmm.org/article/1817,https://newspapers.ushmm.org/manager/article/photo/1740/original,Utah,Salt+Lake+City,40.7607793,-111.8910474,None
1700,News Article,The Jewish Post (Indianapolis),Indianapolis,Indiana,"Friday, December 25, 1942",1,"U.S., English Jews Laud Allied Declaration; Demand Action Now As Well As Protest",,Jewish Telegraphic Agency,Allies Denounce Nazi Plan to “Exterminate” the Jews,Hoosier State Chronicles (https://newspapers.library.in.gov),Published,Carlos Gimeno,,,https://newspapers.ushmm.org/article/1700,https://newspapers.ushmm.org/manager/article/photo/1616/original,Indiana,Indianapolis,39.768403,-86.158068,Jewish
1701,News Article,The Jewish Post (Indianapolis),Indianapolis,Indiana,"Friday, December 25, 1942",5,English Press Asks Action Now,,Jewish Telegraphic Agency,Allies Denounce Nazi Plan to “Exterminate” the Jews,Hoosier State Chronicles (https://newspapers.library.in.gov),Published,Carlos Gimeno,"""The Allied governments have just made a declaration of solemn protest against the crimes that are being committed against the Jews."" ... ""the number of Jewish victims deported or 'perished' since 1939 in Axis-controlled Europe now reaches the appaling figure of 2,000,000 while 5,000,000 are in danger of extermination.""",,https://newspapers.ushmm.org/article/1701,https://newspapers.ushmm.org/manager/article/photo/1617/original,Indiana,Indianapolis,39.768403,-86.158068,Jewish
1702,Editorial or Opinion Piece,The Jewish Post (Indianapolis),Indianapolis,Indiana,"Friday, December 25, 1942",6,"United Nations' Pronouncement Good, But . . .",,,Allies Denounce Nazi Plan to “Exterminate” the Jews,Hoosier State Chronicles (https://newspapers.library.in.gov),Published,Carlos Gimeno,"""on the recent pronouncements of the Allied Nations in connection with Hitler's determined plan to exterminate the Jews of Europe.""",,https://newspapers.ushmm.org/article/1702,https://newspapers.ushmm.org/manager/article/photo/1618/original,Indiana,Indianapolis,39.768403,-86.158068,Jewish
