Id,Article Type,Newspaper,City,State,Publication Date,Page,Headline,Sub Headline,Byline,Event,Location of research,Status,Contributor,User Comments,CM Comments,Page URL,Download File,State-Geo,City-Geo,Latitude,Longitude
2482,Editorial or Opinion Piece,The Oregon Statesman/The Statesman Journal,Salem,Oregon,"Friday, May 7, 1943",Page Four,Extinction of the Jews,,Charles A. Sprague,Nazi Plan to Kill All Jews Confirmed,http://statesmanjournal.newspapers.com,Published,Leilani Harris,,,https://newspapers.ushmm.org/article/2482,https://newspapers.ushmm.org/manager/article/photo/2347/original,Oregon,Salem,44.9428975,-123.0350963
2358,News Article,Mansfield News-Journal,Mansfield,Ohio,"Wednesday, November 25, 1942",1,Slaughter: Wise Gets Proof Hitler to Kill Remaining Jews,,AP,Nazi Plan to Kill All Jews Confirmed,Muskingum Library,Published, ,"Dr. Stephan S. Wise said that Hitler was planning to exterminate all Jews in Nazi-occupied Europe by the end of the year. This article deals with how 2,000,000 Jews already have been slaughtered in accordance with race extinction order by Adolf Hitler. It is estimated that 4,000,000 Jews in Nazi -occupied Europe already have been killed. Source: https://www.newspapers.com/newspage/18896138/.",,https://newspapers.ushmm.org/article/2358,https://newspapers.ushmm.org/manager/article/photo/2239/original,Ohio,Mansfield,40.75839,-82.5154471
2465,News Article,Omaha World-Herald,Omaha,Nebraska,"Sunday, December 20, 1942",11,Aver Poland Vast Center to Murder Jews,Allied Committee Says Electrocutions and Lethal Gas Used,AP,Nazi Plan to Kill All Jews Confirmed,Newsbank (http://infoweb.newsbank.com/),Published,David Saavedra,"This article is about Nazi murder of Jews and changing Poland into a ""center for murdering Jews."" Details are from a report of a committee of Allied governments based in London.
        
        ",,https://newspapers.ushmm.org/article/2465,https://newspapers.ushmm.org/manager/article/photo/2331/original,Nebraska,Omaha,41.2565369,-95.9345034
2357,News Article,The East Liverpool Review/The Evening Review,East Liverpool,Ohio,"Tuesday, November 24, 1942",1,Poles Claim Himmler Orders Half of Jews Be Killed Before '43,,AP,Nazi Plan to Kill All Jews Confirmed,Muskingum Library,Published,Tyler Birkhimer,"Polish government in-exile reports that Himmler has ordered the extermination of one-half of the Jewish population of Poland by the end of '43 and that 250,00 have already been killed. Remaining Jews are crammed into freight cars for days on end, most arrive dead at the special camps such as Treblinka, Belzec , and Sobibor. Source: https://www.newspapers.com/newspage/65272591/.",,https://newspapers.ushmm.org/article/2357,https://newspapers.ushmm.org/manager/article/photo/2238/original,Ohio,East+Liverpool,40.6186756,-80.5772928
2338,News Article,Lawrence Daily Journal-World,Lawrence,Kansas,"Wednesday, November 25, 1942",7,All Jews To Be Killed By Nazis,Jewish Organization to Hear About Campaign Planned by Hitler,AP,Nazi Plan to Kill All Jews Confirmed,Google Newspaper Archive (https://news.google.com/newspapers),Published,Mary Allred,Source: https://news.google.com/newspapers?id=mCNdAAAAIBAJ&sjid=uVoNAAAAIBAJ&pg=1152%2C3826377,,https://newspapers.ushmm.org/article/2338,https://newspapers.ushmm.org/manager/article/photo/2220/original,Kansas,Lawrence,38.9716689,-95.2352501
2314,News Article,The Grand Rapids Press,Grand Rapids,Michigan,"Wednesday, November 25, 1942",1,Hear Hitler Orders Murder of All Jews in Nazi Europe,,AP,Nazi Plan to Kill All Jews Confirmed,Grand Rapids Public Library,Published,Jaymie Perry,,,https://newspapers.ushmm.org/article/2314,https://newspapers.ushmm.org/manager/article/photo/2196/original,Michigan,Grand+Rapids,42.9633599,-85.6680863
2312,News Article,Grand Rapids Herald,Grand Rapids ,Michigan,"Wednesday, November 25, 1942",1,Reports Hitler Has Ordered All Jews Liquidated,,AP,Nazi Plan to Kill All Jews Confirmed,Grand Rapids Public Library,Published,Jaymie Perry,,,https://newspapers.ushmm.org/article/2312,https://newspapers.ushmm.org/manager/article/photo/2194/original,Michigan,Grand+Rapids+,42.9633599,-85.6680863
2390,News Article,The Sandusky Register Star-News,Sandusky,Ohio,"Tuesday, November 24, 1942",1,Charge Himmler Orders Million Jews Murdered.,,London (UP),Nazi Plan to Kill All Jews Confirmed,Find Newspaper Archive (https://newspaperarchive.com/),Published, ,"--- Charge Himmler Orders Million Of Jews Murdered. ----

Heinrich Himmler , head of the Nazi Gestapo, ordered 1/2 of the Jewish population in Poland to be killed. First steps included killing 50% of Jews living in Ghettos. Nazi's have killed thousands of Jews reducing the population (total population in 1931 was 3,113,900) A.K.A ""liquidation"".  Nazi battalions commanded by SS Elite Guard carried out these killings. Elders and crippled were singled out and killed in mass roundups/executions. Jews not killed immediately were rounded into fright cars to be shipped to **undisclosed** points for liquidation.",,https://newspapers.ushmm.org/article/2390,https://newspapers.ushmm.org/manager/article/photo/2262/original,Ohio,Sandusky,41.4561754,-82.71168209999999
2194,News Article,The Washington Post,Washington,District Of Columbia,"Wednesday, November 25, 1942",6,"2 Million Jews Slain, Rabbi Wise Asserts",,AP,Nazi Plan to Kill All Jews Confirmed,DC Public Library,Published,Grace Dodd,"This article is important because it shows that American's knew about the Holocaust, yet today, they hide their inaction under the pretense that they didn't know.",,https://newspapers.ushmm.org/article/2194,https://newspapers.ushmm.org/manager/article/photo/2101/original,District+Of+Columbia,Washington,38.9071923,-77.0368707
1988,News Article,The Free Lance-Star,Fredericksburg,Virginia,"Tuesday, November 24, 1942",A-3,Nazis Slaughter Jews In Poland,,AP,Nazi Plan to Kill All Jews Confirmed,Central Rappahannock Regional Library,Published,Andrea Hoffman,Only Page 3 but this news was competing with Stalingrad siege.  The front page was full of coverage of the two-pronged Russian attack on the Germans.,,https://newspapers.ushmm.org/article/1988,https://newspapers.ushmm.org/manager/article/photo/1891/original,Virginia,Fredericksburg,38.3031837,-77.4605399
2086,News Article,The Battle Creek Enquirer and News/The Battle Creek Enquirer and-The Evening News,Battle Creek,Michigan,"Wednesday, November 25, 1942",1,Jews Study Nazi Slaughter Plan,Jewish Leaders Meet in N.Y. To Review Details of Extermination Decree,AP,Nazi Plan to Kill All Jews Confirmed,Willard Library (https://willardlibrary.org/),Published,Margaret Lincoln,"The article details the report of Dr. Stephen Wise that proved Hitler's plan for the extermination of all Jews in Europe. The article reported that 2,000,000 Jews had already been killed.",,https://newspapers.ushmm.org/article/2086,https://newspapers.ushmm.org/manager/article/photo/1998/original,Michigan,Battle+Creek,42.3211522,-85.17971419999999
1807,News Article,Moorhead Daily News,Moorhead,Minnesota,"Monday, November 23, 1942",10,Hebrew Press Reports Mass Slayings in Poland,,UP,Nazi Plan to Kill All Jews Confirmed,Find Newspaper Archive (https://newspaperarchive.com/),Published,Daniel Lee,,,https://newspapers.ushmm.org/article/1807,https://newspapers.ushmm.org/manager/article/photo/1730/original,Minnesota,Moorhead,46.8737648,-96.76780389999999
1808,News Article,Moorhead Daily News,Moorhead,Minnesota,"Tuesday, November 24, 1942",eight,Liquidation of Jews in Order,Half of Those in Poland to be Slain,UP,Nazi Plan to Kill All Jews Confirmed,Find Newspaper Archive (https://newspaperarchive.com/),Published,Daniel Lee,,,https://newspapers.ushmm.org/article/1808,https://newspapers.ushmm.org/manager/article/photo/1731/original,Minnesota,Moorhead,46.8737648,-96.76780389999999
1809,News Article,Moorhead Daily News,Moorhead,Minnesota,"Saturday, November 28, 1942",5,Million Polish Jews Executed,Government Official Tells of Slaughter,UP,Nazi Plan to Kill All Jews Confirmed,Find Newspaper Archive (https://newspaperarchive.com/),Published,Daniel Lee,,,https://newspapers.ushmm.org/article/1809,https://newspapers.ushmm.org/manager/article/photo/1732/original,Minnesota,Moorhead,46.8737648,-96.76780389999999
1826,News Article,The Salt Lake Telegram,Salt Lake City,Utah,"Wednesday, November 25, 1942",1,2300 Jews in Norway Arrested by Nazis,,AP,Nazi Plan to Kill All Jews Confirmed,Utah Digital Newspapers (https://newspapers.lib.utah.edu/search or https://digitalnewspapers.org/),Published,Carlos Gimeno,Reports arrest and sending to concentration camps of 2300 Jews in Norway.,,https://newspapers.ushmm.org/article/1826,https://newspapers.ushmm.org/manager/article/photo/1749/original,Utah,Salt+Lake+City,40.7607793,-111.8910474
1823,News Article,The Salt Lake Telegram,Salt Lake City,Utah,"Tuesday, December 22, 1942",1,WAR BULLETINS,LONDON,,Nazi Plan to Kill All Jews Confirmed,Utah Digital Newspapers (https://newspapers.lib.utah.edu/search or https://digitalnewspapers.org/),Published,Carlos Gimeno,"Reported that Slovakia was billed more than $20,000,000 by Germany for ""ridding the country of Jews.""",,https://newspapers.ushmm.org/article/1823,https://newspapers.ushmm.org/manager/article/photo/1746/original,Utah,Salt+Lake+City,40.7607793,-111.8910474
1815,News Article,Brainerd Daily Dispatch ,Brainerd,Minnesota,"Wednesday, December 2, 1942",two,Charge Nazis Planning to Slaughter all Jews,,UP,Nazi Plan to Kill All Jews Confirmed,Find Newspaper Archive (https://newspaperarchive.com/),Published,Daniel Lee,,,https://newspapers.ushmm.org/article/1815,https://newspapers.ushmm.org/manager/article/photo/1738/original,Minnesota,Brainerd,46.3526733,-94.2020084
1791,Editorial or Opinion Piece,The Chicago Defender,Chicago,Illinois,"Saturday, November 28, 1942",15,Second Thoughts,Dangerous Logic,S.I. Hayakawa,Nazi Plan to Kill All Jews Confirmed,Arizona State University Libraries,Published,Christopher Reeves,"The author in this piece is discussion how racial superiority is a dangerous myth.  He is also discussing how Hitler plans to put ""minorities to work"".          ",,https://newspapers.ushmm.org/article/1791,https://newspapers.ushmm.org/manager/article/photo/1714/original,Illinois,Chicago,41.8781136,-87.6297982
1699,Editorial or Opinion Piece,The Jewish Post (Indianapolis),Indianapolis,Indiana,"Friday, December 4, 1942",4,Shell Against Atrocity Stories,,,Nazi Plan to Kill All Jews Confirmed,Hoosier State Chronicles (https://newspapers.library.in.gov),Published,Carlos Gimeno,"""If the true situation were known, it probably would be revealed that the announcement of the Nazi plan to exterminate the Jews created more of a reaction...""",,https://newspapers.ushmm.org/article/1699,https://newspapers.ushmm.org/manager/article/photo/1615/original,Indiana,Indianapolis,39.768403,-86.158068
1698,Editorial or Opinion Piece,The Jewish Post (Indianapolis),Indianapolis,Indiana,"Friday, December 11, 1942",10,Current Comment,"The Free Synagogue Weekly Bulletin comments on ""Mass Murder""",,Nazi Plan to Kill All Jews Confirmed,Hoosier State Chronicles (https://newspapers.library.in.gov),Published,Carlos Gimeno,"""The confirmatory reports have been made public and indicate that the Hitler policy of decimation of the Jews has already advanced so far as to have resulted in the mass massacre of more than 1,500,000."" Source: https://newspapers.library.in.gov/cgi-bin/indiana?a=d&d=JPOST19421211-01.1.10&e=-------en-20--1--txt-txIN-------.",,https://newspapers.ushmm.org/article/1698,https://newspapers.ushmm.org/manager/article/photo/1614/original,Indiana,Indianapolis,39.768403,-86.158068
1697,Editorial or Opinion Piece,The Jewish Post (Indianapolis),Indianapolis,Indiana,"Friday, November 6, 1942",10,Willkie Statement Boon For Indiana Zionists,,,Nazi Plan to Kill All Jews Confirmed,Hoosier State Chronicles (https://newspapers.library.in.gov),Published,Carlos Gimeno,"""Hitler's program of extermination of the Jewish people has made it a case for the conscience of mankind."" Source: https://newspapers.library.in.gov/cgi-bin/indiana?a=d&d=JPOST19421106-01.1.10.",,https://newspapers.ushmm.org/article/1697,https://newspapers.ushmm.org/manager/article/photo/1613/original,Indiana,Indianapolis,39.768403,-86.158068
1787,News Article,The Pittsburgh Courier,Pittsburgh,Pennsylvania,"Saturday, November 28, 1942",4,"NAZI TREATMENT OF JEWS DEPLORED BY NEGROES: Poll Denounces Hitler, But 'VV' Is Race's Goal",,,Nazi Plan to Kill All Jews Confirmed,Arizona State University Libraries,Published,Christopher Reeves,According to a poll taken at the time 80% of African Americans believed that the Jewish Population was treated worse in Europe.,,https://newspapers.ushmm.org/article/1787,https://newspapers.ushmm.org/manager/article/photo/1710/original,Pennsylvania,Pittsburgh,40.44062479999999,-79.9958864
1814,News Article,Brainerd Daily Dispatch ,Brainerd,Minnesota,"Saturday, November 28, 1942",five,"Minister Tells How Poles, Jews are 'Slaughtered'",,UP,Nazi Plan to Kill All Jews Confirmed,Find Newspaper Archive (https://newspaperarchive.com/),Published,Daniel Lee,,,https://newspapers.ushmm.org/article/1814,https://newspapers.ushmm.org/manager/article/photo/1737/original,Minnesota,Brainerd,46.3526733,-94.2020084
1247,News Article,The Highland Recorder,"Monterey, VA",Virginia,"Friday, November 27, 1942",4,The Home Front,"""Conquered"" People's Morale High",,Nazi Plan to Kill All Jews Confirmed,http://virginiachronicle.com/,Published,Hal Schild,"Late 1942 article talking about concentration camps with, torture, starvation and firing squads. The Nazis having shot and imprisoned teachers and students. Clearly the Nazis were attempting to purify Europe and had a plan in place. Source: http://virginiachronicle.com/cgi-bin/virginia?a=d&d=HR19421127&e=-------en-20--1--txt-txIN-------#.",,https://newspapers.ushmm.org/article/1247,https://newspapers.ushmm.org/manager/article/photo/1174/original,Virginia,"Monterey,+VA",38.4123429,-79.5806036
1704,News Article,The Jewish Post (Indianapolis),Indianapolis,Indiana,"Friday, August 28, 1942",4,Writer Says Desperate Nazis Seek Jews Annihilation,,Jewish Telegraphic Agency,Nazi Plan to Kill All Jews Confirmed,Hoosier State Chronicles (https://newspapers.library.in.gov),Published,Carlos Gimeno,"""Developments of the past few months make it difficult to escape the conviction that the Nazis are endeavoring to exterminate the Jews of Europe in the shortest possible time.""     ",,https://newspapers.ushmm.org/article/1704,https://newspapers.ushmm.org/manager/article/photo/1620/original,Indiana,Indianapolis,39.768403,-86.158068
